"","MGI.symbol","HGNC.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"463","Zfyve1","ZFYVE1",FALSE,FALSE,TRUE
"464","Rbbp8nl","RBBP8NL",FALSE,FALSE,TRUE
"465","Celf4","CELF4",FALSE,FALSE,TRUE
"466","Bex2","BEX1",TRUE,TRUE,FALSE
"467","Brwd1","BRWD1",FALSE,FALSE,TRUE
"468","Wdr44","WDR44",FALSE,FALSE,TRUE
"469","Lrrn4","LRRN4",FALSE,FALSE,TRUE
"470","Dip2a","DIP2A",FALSE,FALSE,TRUE
"471","Nova1","NOVA1",FALSE,FALSE,TRUE
"472","Kcnj6","KCNJ6",FALSE,FALSE,TRUE
"473","Rnf165","RNF165",FALSE,FALSE,TRUE
"474","Sstr1","SSTR1",FALSE,FALSE,TRUE
"475","Glra2","GLRA2",FALSE,FALSE,TRUE
"476","Nelfcd","NELFCD",FALSE,FALSE,TRUE
"477","Cdh19","CDH19",FALSE,FALSE,TRUE
"478","Nhlrc3","NHLRC3",FALSE,FALSE,TRUE
"479","Akap11","AKAP11",FALSE,FALSE,TRUE
"480","Postn","POSTN",FALSE,FALSE,TRUE
"481","Pigg","PIGG",FALSE,FALSE,TRUE
"482","Nup50","NUP50",FALSE,FALSE,TRUE
"483","Dzank1","DZANK1",FALSE,FALSE,TRUE
"484","Lhfp","LHFPL6",FALSE,FALSE,TRUE
"485","Map1lc3a","MAP1LC3A",FALSE,FALSE,TRUE
"486","B4galt5","B4GALT5",FALSE,FALSE,TRUE
"487","Ubash3a","UBASH3A",FALSE,FALSE,TRUE
"488","Pabpc5","PABPC5",FALSE,FALSE,TRUE
"489","Zfp54","ZNF519",TRUE,FALSE,FALSE
"490","D16Ertd472e","C21orf91",FALSE,FALSE,TRUE
"491","Dcaf12l1","DCAF12L2",TRUE,FALSE,FALSE
"492","Atp6ap2","ATP6AP2",FALSE,FALSE,TRUE
"493","Psma7","PSMA7",FALSE,FALSE,TRUE
"494","Corin","CORIN",FALSE,FALSE,TRUE
"495","Awat1","AWAT1",FALSE,FALSE,TRUE
"496","Kcnip4","KCNIP4",FALSE,FALSE,TRUE
"497","Ift27","IFT27",FALSE,FALSE,TRUE
"498","Cdh2","CDH2",FALSE,FALSE,TRUE
"499","App","APP",FALSE,FALSE,TRUE
"500","Efhc2","EFHC2",FALSE,FALSE,TRUE
"501","Cep250","CEP250",FALSE,FALSE,TRUE
"502","Txndc16","TXNDC16",FALSE,FALSE,TRUE
"503","Tubal3","TUBAL3",FALSE,FALSE,TRUE
"504","Aptx","APTX",FALSE,FALSE,TRUE
"505","Samd10","SAMD10",FALSE,FALSE,TRUE
"506","Epg5","EPG5",FALSE,FALSE,TRUE
"507","Gins1","GINS1",FALSE,FALSE,TRUE
"508","Pknox1","PKNOX1",FALSE,FALSE,TRUE
"509","Ube2g2","UBE2G2",FALSE,FALSE,TRUE
"510","Clic6","CLIC6",FALSE,FALSE,TRUE
"511","Ndufv2","NDUFV2",FALSE,FALSE,TRUE
"512","Rspo4","RSPO4",FALSE,FALSE,TRUE
"513","Suv39h2","SUV39H2",FALSE,FALSE,TRUE
"514","Zcchc2","ZCCHC2",FALSE,FALSE,TRUE
"515","Brs3","BRS3",FALSE,FALSE,TRUE
"516","Dhx35","DHX35",FALSE,FALSE,TRUE
"517","Abcg1","ABCG1",FALSE,FALSE,TRUE
"518","Xk","XK",FALSE,FALSE,TRUE
"519","Snx6","SNX6",FALSE,FALSE,TRUE
"520","Ltbp2","LTBP2",FALSE,FALSE,TRUE
"521","Ripply3","RIPPLY3",FALSE,FALSE,TRUE
"522","Mia2","CTAGE1",FALSE,TRUE,FALSE
"523","Defb36","DEFB123",FALSE,FALSE,TRUE
"524","Psmg1","PSMG1",FALSE,FALSE,TRUE
"525","Tnrc6b","TNRC6B",FALSE,FALSE,TRUE
"526","Mageh1","MAGEH1",FALSE,FALSE,TRUE
"527","Frmd4a","FRMD4A",FALSE,FALSE,TRUE
"528","Qdpr","QDPR",FALSE,FALSE,TRUE
"529","Kif4","KIF4A",FALSE,FALSE,TRUE
"530","Slc2a10","SLC2A10",FALSE,FALSE,TRUE
"531","Klhl13","KLHL13",FALSE,FALSE,TRUE
"532","Nr0b1","NR0B1",FALSE,FALSE,TRUE
"533","Ska1","SKA1",FALSE,FALSE,TRUE
"534","Pcgf3","PCGF3",FALSE,FALSE,TRUE
"535","Donson","DONSON",TRUE,FALSE,FALSE
"536","Foxa1","FOXA1",FALSE,FALSE,TRUE
"537","Clec14a","CLEC14A",FALSE,FALSE,TRUE
"538","Trmt44","TRMT44",FALSE,FALSE,TRUE
"539","Arhgap6","ARHGAP6",FALSE,FALSE,TRUE
"540","Stk32b","STK32B",FALSE,FALSE,TRUE
"541","Itih5","ITIH5",FALSE,FALSE,TRUE
"542","Ybey","YBEY",FALSE,FALSE,TRUE
"543","Trp53inp2","TP53INP2",FALSE,FALSE,TRUE
"544","Arl5b","ARL5B",FALSE,FALSE,TRUE
"545","Fermt2","FERMT2",FALSE,FALSE,TRUE
"546","Cryl1","CRYL1",FALSE,FALSE,TRUE
"547","Svs3a","SEMG2",TRUE,TRUE,FALSE
"548","Svs3a","SEMG1",TRUE,TRUE,FALSE
"549","Sumo3","SUMO3",FALSE,FALSE,TRUE
"550","Bcl11b","BCL11B",FALSE,FALSE,TRUE
"551","Pstpip2","PSTPIP2",FALSE,FALSE,TRUE
"552","Mgat2","MGAT2",FALSE,FALSE,TRUE
"553","Mpped1","MPPED1",FALSE,FALSE,TRUE
"554","Stk4","STK4",FALSE,FALSE,TRUE
"555","Usp12","USP12",FALSE,FALSE,TRUE
"556","S100b","S100B",FALSE,FALSE,TRUE
"557","Slc35e4","SLC35E4",FALSE,FALSE,TRUE
"558","Sun5","SUN5",FALSE,FALSE,TRUE
"559","Ipo5","IPO5",FALSE,FALSE,TRUE
"560","Angpt4","ANGPT4",FALSE,FALSE,TRUE
"561","Defb29","DEFB116",FALSE,FALSE,TRUE
"562","Catsperb","CATSPERB",FALSE,FALSE,TRUE
"563","Elp2","ELP2",FALSE,FALSE,TRUE
"564","Entpd6","ENTPD6",FALSE,FALSE,TRUE
"565","Rprd1a","RPRD1A",FALSE,FALSE,TRUE
"566","Zdhhc15","ZDHHC15",FALSE,FALSE,TRUE
"567","Triobp","TRIOBP",FALSE,FALSE,TRUE
"568","Mbp","MBP",FALSE,FALSE,TRUE
"569","Sel1l3","SEL1L3",FALSE,FALSE,TRUE
"570","Dhx15","DHX15",FALSE,FALSE,TRUE
"571","Dyrk1a","DYRK1A",FALSE,FALSE,TRUE
"572","Pspc1","PSPC1",FALSE,FALSE,TRUE
"573","Pdyn","PDYN",FALSE,FALSE,TRUE
"574","Defb20","DEFB128",FALSE,FALSE,TRUE
"575","Xrn2","XRN2",FALSE,FALSE,TRUE
"576","Rab39b","RAB39B",FALSE,FALSE,TRUE
"577","Rwdd2b","RWDD2B",FALSE,FALSE,TRUE
"578","Sh3bgr","GET1-SH3BGR",FALSE,FALSE,TRUE
"579","Slc5a1","SLC5A1",FALSE,FALSE,TRUE
"580","Inpp5j","INPP5J",FALSE,FALSE,TRUE
"581","Isx","ISX",FALSE,FALSE,TRUE
"582","Sptssa","SPTSSA",FALSE,FALSE,TRUE
"583","Hdhd2","HDHD2",FALSE,FALSE,TRUE
"584","Ptger2","PTGER2",FALSE,FALSE,TRUE
"585","Magee2","MAGEE2",FALSE,FALSE,TRUE
"586","Myt1","MYT1",FALSE,FALSE,TRUE
"587","Wdr13","WDR13",FALSE,FALSE,TRUE
"588","Isca2","ISCA2",FALSE,FALSE,TRUE
"589","Setd4","SETD4",FALSE,FALSE,TRUE
"590","Katnal1","KATNAL1",FALSE,FALSE,TRUE
"591","Uhrf2","UHRF2",FALSE,FALSE,TRUE
"592","Twsg1","TWSG1",FALSE,FALSE,TRUE
"593","Jag1","JAG1",FALSE,FALSE,TRUE
"594","Drd5","DRD5",FALSE,FALSE,TRUE
"595","Ifngr2","IFNGR2",FALSE,FALSE,TRUE
"596","Zadh2","ZADH2",FALSE,FALSE,TRUE
"597","Rell1","RELL1",FALSE,FALSE,TRUE
"598","Fundc2","FUNDC2",FALSE,FALSE,TRUE
"599","Tecrl","TECRL",FALSE,FALSE,TRUE
"600","Usp11","USP11",FALSE,FALSE,TRUE
"601","Gdf5","GDF5",FALSE,FALSE,TRUE
"602","Slc9a7","SLC9A7",FALSE,FALSE,TRUE
"603","Slc25a5","SLC25A5",FALSE,FALSE,TRUE
"604","Rnf128","RNF128",FALSE,FALSE,TRUE
"605","Pofut2","POFUT2",FALSE,FALSE,TRUE
"606","Apmap","APMAP",FALSE,FALSE,TRUE
"607","Cct8l1","CCT8L2",FALSE,FALSE,TRUE
"608","Mex3c","MEX3C",FALSE,FALSE,TRUE
"609","Usp27x","USP27X",FALSE,FALSE,TRUE
"610","Bpifb1","BPIFB1",FALSE,FALSE,TRUE
"611","Phf20","PHF20",FALSE,FALSE,TRUE
"612","Maff","MAFF",FALSE,FALSE,TRUE
"613","Rbpjl","RBPJL",FALSE,FALSE,TRUE
"614","Hao1","HAO1",FALSE,FALSE,TRUE
"615","Slx4ip","SLX4IP",FALSE,FALSE,TRUE
"616","Serpina7","SERPINA7",FALSE,FALSE,TRUE
"617","Tgif1","TGIF1",FALSE,FALSE,TRUE
"618","Msx1","MSX1",FALSE,FALSE,TRUE
"619","Pcnt","PCNT",FALSE,FALSE,TRUE
"620","Psen1","PSEN1",FALSE,FALSE,TRUE
"621","Tff2","TFF2",FALSE,FALSE,TRUE
"622","Nop56","NOP56",FALSE,FALSE,TRUE
"623","Upk3a","UPK3A",FALSE,FALSE,TRUE
"624","Tm9sf2","TM9SF2",FALSE,FALSE,TRUE
"625","Mrc1","MRC1",FALSE,FALSE,TRUE
"626","Fam110a","FAM110A",FALSE,FALSE,TRUE
"627","Samsn1","SAMSN1",FALSE,FALSE,TRUE
"628","Ttll12","TTLL12",FALSE,FALSE,TRUE
"629","Morc4","MORC4",FALSE,FALSE,TRUE
"630","Uchl1","UCHL1",FALSE,FALSE,TRUE
"631","Mrpl39","MRPL39",FALSE,FALSE,TRUE
"632","Adamts1","ADAMTS1",FALSE,FALSE,TRUE
"633","Ptgis","PTGIS",FALSE,FALSE,TRUE
"634","Rnf38","RNF38",FALSE,FALSE,TRUE
"635","Bpifa2","BPIFA2",FALSE,FALSE,TRUE
"636","Spry2","SPRY2",FALSE,FALSE,TRUE
"637","Mthfd1","MTHFD1",FALSE,FALSE,TRUE
"638","Dtd2","DTD2",FALSE,FALSE,TRUE
"639","Ppp1r16b","PPP1R16B",FALSE,FALSE,TRUE
"640","Lrr1","LRR1",FALSE,FALSE,TRUE
"641","Spata13","SPATA13",FALSE,FALSE,TRUE
"642","Rbm3","RBM3",FALSE,FALSE,TRUE
"643","Fut8","FUT8",FALSE,FALSE,TRUE
"644","Pcdh17","PCDH17",FALSE,FALSE,TRUE
"645","Susd6","SUSD6",FALSE,FALSE,TRUE
"646","Grpr","GRPR",FALSE,FALSE,TRUE
"647","Pdgfb","PDGFB",FALSE,FALSE,TRUE
"648","Cyth4","CYTH4",FALSE,FALSE,TRUE
"649","Cd274","CD274",FALSE,FALSE,TRUE
"650","Atp5a1","ATP5F1A",FALSE,FALSE,TRUE
"651","Cfap61","CFAP61",FALSE,FALSE,TRUE
"652","Slc25a29","SLC25A29",FALSE,FALSE,TRUE
"653","Bmp4","BMP4",FALSE,FALSE,TRUE
"654","Ankrd54","ANKRD54",FALSE,FALSE,TRUE
"655","Pwp2","PWP2",FALSE,FALSE,TRUE
"656","Elfn2","ELFN2",FALSE,FALSE,TRUE
"657","Tbc1d14","TBC1D14",FALSE,FALSE,TRUE
"658","Sohlh2","SOHLH2",FALSE,TRUE,FALSE
"659","Sohlh2","CCDC169-SOHLH2",FALSE,TRUE,FALSE
"660","Pvalb","PVALB",FALSE,FALSE,TRUE
"661","Cdh7","CDH7",FALSE,FALSE,TRUE
"662","Ppp2r5e","PPP2R5E",FALSE,FALSE,TRUE
"663","Gabpa","GABPA",FALSE,FALSE,TRUE
"664","Fgf16","FGF16",FALSE,FALSE,TRUE
"665","Gtse1","GTSE1",FALSE,FALSE,TRUE
"666","Bora","BORA",FALSE,FALSE,TRUE
"667","Tti1","TTI1",FALSE,FALSE,TRUE
"668","Zbtb21","ZBTB21",FALSE,FALSE,TRUE
"669","Col6a2","COL6A2",FALSE,FALSE,TRUE
"670","Igbp1","IGBP1",FALSE,TRUE,FALSE
"671","Il17ra","IL17RA",FALSE,FALSE,TRUE
"672","Adra1d","ADRA1D",FALSE,FALSE,TRUE
"673","Pdha1","PDHA1",FALSE,FALSE,TRUE
"674","Zfp521","ZNF521",FALSE,FALSE,TRUE
"675","Syngr1","SYNGR1",FALSE,FALSE,TRUE
"676","Aire","AIRE",FALSE,FALSE,TRUE
"677","Rps6ka5","RPS6KA5",FALSE,FALSE,TRUE
"678","Ids","IDS",FALSE,FALSE,TRUE
"679","Hmgb3","HMGB3",FALSE,FALSE,TRUE
"680","Edn3","EDN3",FALSE,FALSE,TRUE
"681","Evc","EVC",FALSE,FALSE,TRUE
"682","Znrf3","ZNRF3",FALSE,FALSE,TRUE
"683","Scml2","SCML2",FALSE,FALSE,TRUE
"684","Mbtps2","MBTPS2",FALSE,FALSE,TRUE
"685","Trmt5","TRMT5",FALSE,FALSE,TRUE
"686","Phlpp1","PHLPP1",FALSE,FALSE,TRUE
"687","Dnajb7","DNAJB7",FALSE,FALSE,TRUE
"688","Ankrd60","ANKRD60",FALSE,FALSE,TRUE
"689","Olfm4","OLFM4",FALSE,FALSE,TRUE
"690","Ptpn2","PTPN2",FALSE,FALSE,TRUE
"691","Mnat1","MNAT1",FALSE,FALSE,TRUE
"692","Smpx","SMPX",FALSE,FALSE,TRUE
"693","Optn","OPTN",FALSE,FALSE,TRUE
"694","Mipep","MIPEP",FALSE,FALSE,TRUE
"695","Mmp11","MMP11",FALSE,FALSE,TRUE
"696","Ldb2","LDB2",FALSE,FALSE,TRUE
"697","Sptlc3","SPTLC3",FALSE,FALSE,TRUE
"698","Ncam2","NCAM2",FALSE,FALSE,TRUE
"699","Mtcp1","MTCP1",FALSE,FALSE,TRUE
"700","Klf8","KLF8",FALSE,FALSE,TRUE
"701","Atrn","ATRN",FALSE,FALSE,TRUE
"702","Smc1b","SMC1B",FALSE,FALSE,TRUE
"703","Grap2","GRAP2",FALSE,FALSE,TRUE
"704","Sh3gl2","SH3GL2",FALSE,FALSE,TRUE
"705","Prdm15","PRDM15",FALSE,FALSE,TRUE
"706","Pi4ka","PI4KA",FALSE,FALSE,TRUE
"707","Was","WAS",FALSE,FALSE,TRUE
"708","Rbbp9","RBBP9",FALSE,FALSE,TRUE
"709","Tcl1b5","TCL1B",TRUE,FALSE,FALSE
"710","Bpifa3","BPIFA3",FALSE,FALSE,TRUE
"711","Cab39l","CAB39L",FALSE,FALSE,TRUE
"712","Ednrb","EDNRB",FALSE,FALSE,TRUE
"713","Impact","IMPACT",FALSE,FALSE,TRUE
"714","Ncoa6","NCOA6",FALSE,FALSE,TRUE
"715","Lbp","LBP",FALSE,FALSE,TRUE
"716","Bace2","BACE2",FALSE,FALSE,TRUE
"717","Kcnk15","KCNK15",FALSE,FALSE,TRUE
"718","Meig1","MEIG1",FALSE,FALSE,TRUE
"719","Spata7","SPATA7",FALSE,FALSE,TRUE
"720","Klf6","KLF6",FALSE,FALSE,TRUE
"721","Alg12","ALG12",FALSE,FALSE,TRUE
"722","Psapl1","PSAPL1",FALSE,FALSE,TRUE
"723","Svs2","SEMG2",TRUE,TRUE,FALSE
"724","Svs2","SEMG1",TRUE,TRUE,FALSE
"725","Fundc1","FUNDC1",FALSE,FALSE,TRUE
"726","Wdr4","WDR4",FALSE,FALSE,TRUE
"727","Slc16a2","SLC16A2",FALSE,FALSE,TRUE
"728","Gart","GART",FALSE,FALSE,TRUE
"729","Crlf2","CRLF2",FALSE,FALSE,TRUE
"730","Fndc3a","FNDC3A",FALSE,FALSE,TRUE
"731","Fgf13","FGF13",FALSE,FALSE,TRUE
"732","Psip1","PSIP1",FALSE,FALSE,TRUE
"733","Cdk5rap1","CDK5RAP1",FALSE,FALSE,TRUE
"734","Pof1b","POF1B",FALSE,FALSE,TRUE
"735","Klhl1","KLHL1",FALSE,FALSE,TRUE
"736","Nfatc2","NFATC2",FALSE,FALSE,TRUE
"737","Klhl34","KLHL34",FALSE,FALSE,TRUE
"738","Ucma","UCMA",FALSE,FALSE,TRUE
"739","Pan3","PAN3",FALSE,FALSE,TRUE
"740","Cplx4","CPLX4",FALSE,FALSE,TRUE
"741","Kctd1","KCTD1",FALSE,FALSE,TRUE
"742","Xkrx","XKRX",FALSE,FALSE,TRUE
"743","Eva1c","EVA1C",FALSE,FALSE,TRUE
"744","Urb1","URB1",FALSE,FALSE,TRUE
"745","Ndrg3","NDRG3",FALSE,FALSE,TRUE
"746","Dnajc28","DNAJC28",FALSE,FALSE,TRUE
"747","Spon2","SPON2",FALSE,FALSE,TRUE
"748","Tmprss15","TMPRSS15",FALSE,FALSE,TRUE
"749","Paxbp1","PAXBP1",FALSE,FALSE,TRUE
"750","Tff1","TFF1",FALSE,FALSE,TRUE
"751","Tbx22","TBX22",FALSE,FALSE,TRUE
"752","Cybb","CYBB",FALSE,FALSE,TRUE
"753","Cst10","CST3",TRUE,FALSE,FALSE
"754","Ociad2","OCIAD2",FALSE,FALSE,TRUE
"755","Cd40lg","CD40LG",FALSE,FALSE,TRUE
"756","Nrde2","NRDE2",FALSE,FALSE,TRUE
"757","Cd93","CD93",FALSE,FALSE,TRUE
"758","Serpinb8","SERPINB8",FALSE,FALSE,TRUE
"759","Phyh","PHYH",FALSE,FALSE,TRUE
"760","Wnt7b","WNT7B",FALSE,FALSE,TRUE
"761","Rab27b","RAB27B",FALSE,FALSE,TRUE
"762","Yes1","YES1",FALSE,FALSE,TRUE
"763","Rln1","RLN1",FALSE,TRUE,FALSE
"764","Mis18a","MIS18A",FALSE,FALSE,TRUE
"765","Psmc6","PSMC6",FALSE,FALSE,TRUE
"766","Ptchd1","PTCHD1",FALSE,FALSE,TRUE
"767","Trp53tg5","TP53TG5",FALSE,FALSE,TRUE
"768","Samm50","SAMM50",FALSE,FALSE,TRUE
"769","Dhrs7","DHRS7",TRUE,FALSE,FALSE
"770","Jdp2","JDP2",FALSE,FALSE,TRUE
"771","Cdh26","CDH26",FALSE,FALSE,TRUE
"772","Patz1","PATZ1",FALSE,FALSE,TRUE
"773","Tshz2","TSHZ2",FALSE,FALSE,TRUE
"774","Nufip1","NUFIP1",FALSE,FALSE,TRUE
"775","Zfp64","ZFP64",FALSE,FALSE,TRUE
"776","Rgs19","RGS19",FALSE,FALSE,TRUE
"777","Slc14a2","SLC14A2",FALSE,FALSE,TRUE
"778","Riok3","RIOK3",FALSE,FALSE,TRUE
"779","Efnb1","EFNB1",FALSE,FALSE,TRUE
"780","Exoc1","EXOC1",FALSE,FALSE,TRUE
"781","Jade3","JADE3",FALSE,FALSE,TRUE
"782","Chst9","CHST9",FALSE,FALSE,TRUE
"783","Sh3kbp1","SH3KBP1",FALSE,FALSE,TRUE
"784","Cd226","CD226",FALSE,FALSE,TRUE
"785","Rbm17","RBM17",FALSE,FALSE,TRUE
"786","Slc37a1","SLC37A1",FALSE,FALSE,TRUE
"787","Cacna1i","CACNA1I",FALSE,FALSE,TRUE
"788","Scaf4","SCAF4",FALSE,FALSE,TRUE
"789","Scel","SCEL",FALSE,FALSE,TRUE
"790","Nubpl","NUBPL",FALSE,FALSE,TRUE
"791","Mcat","MCAT",FALSE,FALSE,TRUE
"792","Wdr19","WDR19",FALSE,FALSE,TRUE
"793","Vsig4","VSIG4",FALSE,FALSE,TRUE
"794","Syap1","SYAP1",FALSE,FALSE,TRUE
"795","Bpifa1","BPIFA1",TRUE,FALSE,FALSE
"796","Rbm25","RBM25",FALSE,FALSE,TRUE
"797","Nrip1","NRIP1",FALSE,FALSE,TRUE
"798","Cldn14","CLDN14",FALSE,FALSE,TRUE
"799","Gm4737","AHCY",TRUE,FALSE,FALSE
"800","Abhd12","ABHD12",FALSE,FALSE,TRUE
"801","Gpr12","GPR12",FALSE,FALSE,TRUE
"802","Rps4x","RPS4X",FALSE,FALSE,TRUE
"803","Ucn3","UCN3",FALSE,FALSE,TRUE
"804","Card10","CARD10",FALSE,FALSE,TRUE
"805","Dok5","DOK5",FALSE,FALSE,TRUE
"806","Unc79","UNC79",FALSE,FALSE,TRUE
"807","Cdc42bpb","CDC42BPB",FALSE,FALSE,TRUE
"808","Cryaa","CRYAA",FALSE,TRUE,FALSE
"809","Tmem230","TMEM230",FALSE,FALSE,TRUE
"810","Rbx1","RBX1",FALSE,FALSE,TRUE
"811","Ccdc175","CCDC175",FALSE,FALSE,TRUE
"812","Cenpc1","CENPC",FALSE,FALSE,TRUE
"813","Cndp2","CNDP2",FALSE,FALSE,TRUE
"814","L3hypdh","L3HYPDH",FALSE,FALSE,TRUE
"815","Cdc42ep1","CDC42EP1",FALSE,FALSE,TRUE
"816","Dym","DYM",FALSE,FALSE,TRUE
"817","Rps21","RPS21",FALSE,FALSE,TRUE
"818","Csnk1e","TPTEP2-CSNK1E",FALSE,TRUE,FALSE
"819","Csnk1e","CSNK1E",FALSE,TRUE,FALSE
"820","Me2","ME2",FALSE,FALSE,TRUE
"821","Drg1","DRG1",FALSE,FALSE,TRUE
"822","Nfx1","NFX1",FALSE,FALSE,TRUE
"823","Ttc38","TTC38",FALSE,FALSE,TRUE
"824","Plgrkt","PLGRKT",FALSE,FALSE,TRUE
"825","Tbc1d25","TBC1D25",FALSE,FALSE,TRUE
"826","Gm527","C14orf28",FALSE,FALSE,TRUE
"827","Smu1","SMU1",FALSE,FALSE,TRUE
"828","Ets2","ETS2",FALSE,FALSE,TRUE
"829","Phf21b","PHF21B",FALSE,FALSE,TRUE
"830","Bmp2","BMP2",FALSE,FALSE,TRUE
"831","Dennd6b","DENND6B",FALSE,FALSE,TRUE
"832","Glrx5","GLRX5",FALSE,FALSE,TRUE
"833","Tgm2","TGM2",FALSE,FALSE,TRUE
"834","Sec23b","SEC23B",FALSE,FALSE,TRUE
"835","Tceal6","TCEAL5",TRUE,TRUE,FALSE
"836","Psmc1","PSMC1",FALSE,FALSE,TRUE
"837","Hsf2bp","HSF2BP",FALSE,FALSE,TRUE
"838","Eda2r","EDA2R",FALSE,FALSE,TRUE
"839","Lman1","LMAN1",FALSE,FALSE,TRUE
"840","Galr1","GALR1",FALSE,FALSE,TRUE
"841","Idh3b","IDH3B",FALSE,FALSE,TRUE
"842","Six6","SIX6",FALSE,FALSE,TRUE
"843","Vstm2l","VSTM2L",FALSE,FALSE,TRUE
"844","Slc10a1","SLC10A1",FALSE,FALSE,TRUE
"845","Ccdc3","CCDC3",FALSE,FALSE,TRUE
"846","Tnfrsf11a","TNFRSF11A",FALSE,FALSE,TRUE
"847","Akr1e1","AKR1E2",FALSE,FALSE,TRUE
"848","Impa2","IMPA2",FALSE,FALSE,TRUE
"849","Rax","RAX",FALSE,FALSE,TRUE
"850","Alg13","ALG13",FALSE,FALSE,TRUE
"851","Tpte","TPTE",FALSE,TRUE,FALSE
"852","Tceal3","TCEAL5",TRUE,TRUE,FALSE
"853","Tsr2","TSR2",FALSE,FALSE,TRUE
"854","Smox","SMOX",FALSE,FALSE,TRUE
"855","Efcab6","EFCAB6",FALSE,FALSE,TRUE
"856","Lsm14b","LSM14B",FALSE,FALSE,TRUE
"857","Rsph1","RSPH1",FALSE,FALSE,TRUE
"858","Ddhd1","DDHD1",FALSE,FALSE,TRUE
"859","Hsph1","HSPH1",FALSE,FALSE,TRUE
"860","Hspa13","HSPA13",FALSE,FALSE,TRUE
"861","Arhgef6","ARHGEF6",FALSE,FALSE,TRUE
"862","Sirpa","SIRPG",TRUE,TRUE,FALSE
"863","Gabra3","GABRA3",FALSE,FALSE,TRUE
"864","Hccs","HCCS",FALSE,FALSE,TRUE
"865","N6amt1","N6AMT1",FALSE,FALSE,TRUE
"866","Pibf1","PIBF1",FALSE,FALSE,TRUE
"867","Tmx4","TMX4",FALSE,FALSE,TRUE
"868","Gpr137c","GPR137C",FALSE,FALSE,TRUE
"869","Maged2","MAGED2",FALSE,FALSE,TRUE
"870","Gm1123","CXADR",TRUE,FALSE,FALSE
"871","Hormad2","HORMAD2",FALSE,FALSE,TRUE
"872","Cdx2","CDX2",FALSE,FALSE,TRUE
"873","Kcne2","KCNE2",FALSE,FALSE,TRUE
"874","Clock","CLOCK",FALSE,FALSE,TRUE
"875","Wfdc5","WFDC5",FALSE,FALSE,TRUE
"876","Wfdc12","WFDC12",FALSE,FALSE,TRUE
"877","Gm14692","FAM9B",TRUE,TRUE,FALSE
"878","Gm14692","FAM9C",TRUE,TRUE,FALSE
"879","Gm14692","FAM9A",TRUE,TRUE,FALSE
"880","Sirpb1a","SIRPG",TRUE,TRUE,FALSE
"881","Gm10142","KRTAP10-6",TRUE,TRUE,FALSE
"882","Gm3233","KRTAP10-6",TRUE,TRUE,FALSE
"883","Gm3233","KRTAP10-11",TRUE,TRUE,FALSE
"884","Chadl","CHADL",FALSE,FALSE,TRUE
"885","Ercc6l","ERCC6L",FALSE,FALSE,TRUE
"886","Tcea2","TCEA2",FALSE,FALSE,TRUE
"887","Tcl1b3","TCL1B",TRUE,FALSE,FALSE
"888","Pkdrej","PKDREJ",FALSE,FALSE,TRUE
"889","Sim2","SIM2",FALSE,FALSE,TRUE
"890","Pabpc1l","PABPC1L",FALSE,FALSE,TRUE
"891","Tlr6","TLR6",FALSE,FALSE,TRUE
"892","Cpxcr1","CPXCR1",FALSE,FALSE,TRUE
"893","Syndig1l","SYNDIG1L",FALSE,FALSE,TRUE
"894","Ism1","ISM1",FALSE,FALSE,TRUE
"895","Tcp10c","TCP10L",TRUE,TRUE,FALSE
"896","Iglc1","IGLC2",TRUE,TRUE,FALSE
"897","Iglc1","IGLL5",TRUE,TRUE,FALSE
"898","Iglc1","IGLL1",TRUE,TRUE,FALSE
"899","Iglc1","IGLC3",TRUE,TRUE,FALSE
"900","Iglc1","IGLC1",TRUE,TRUE,FALSE
"901","Cdkn2b","CDKN2B",FALSE,FALSE,TRUE
"902","Defb23","DEFB129",FALSE,FALSE,TRUE
"903","Gm3285","KRTAP10-6",TRUE,TRUE,FALSE
"904","Gm3285","KRTAP10-11",TRUE,TRUE,FALSE
"905","Serpinb10","SERPINB10",FALSE,FALSE,TRUE
"906","Atg4a","ATG4A",FALSE,FALSE,TRUE
"907","Cst7","CST7",FALSE,FALSE,TRUE
"908","Tcf4","TCF4",FALSE,FALSE,TRUE
"909","Ifna5","IFNA16",TRUE,TRUE,FALSE
"910","Ifna5","IFNA2",TRUE,TRUE,FALSE
"911","Ifna5","IFNA6",TRUE,TRUE,FALSE
"912","Ifna5","IFNA13",TRUE,TRUE,FALSE
"913","Ifna5","IFNA7",TRUE,TRUE,FALSE
"914","Ifna5","IFNA17",TRUE,TRUE,FALSE
"915","Gm9507","KRTAP10-6",TRUE,TRUE,FALSE
"916","Gm9507","KRTAP10-11",TRUE,TRUE,FALSE
"917","Mtap","MTAP",FALSE,FALSE,TRUE
"918","Syn3","SYN3",FALSE,FALSE,TRUE
"919","Tbc1d22a","TBC1D22A",FALSE,FALSE,TRUE
"920","Mtcl1","MTCL1",FALSE,FALSE,TRUE
"921","Wfdc9","WFDC9",FALSE,FALSE,TRUE
"922","Pcdh20","PCDH20",FALSE,FALSE,TRUE
"923","Tcl1b2","TCL1B",TRUE,FALSE,FALSE
"924","Taf4b","TAF4B",FALSE,FALSE,TRUE
"925","Amer1","AMER1",FALSE,FALSE,TRUE
"926","Dsg3","DSG3",FALSE,FALSE,TRUE
