"","HGNC.symbol","MGI.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"458","ZNF608","Zfp608",FALSE,FALSE,TRUE
"459","MTBP","Mtbp",FALSE,FALSE,TRUE
"460","MIR410","Mir410",FALSE,FALSE,TRUE
"461","F8A3","F8a",FALSE,TRUE,FALSE
"462","RLIM","Rlim",FALSE,FALSE,TRUE
"463","ADAMTS19","Adamts19",FALSE,FALSE,TRUE
"464","ZNF304","Zfy1",TRUE,TRUE,FALSE
"465","ZNF304","Zfy2",TRUE,TRUE,FALSE
"466","WDR20","Wdr20",TRUE,FALSE,FALSE
"467","ARHGAP5","Arhgap5",FALSE,FALSE,TRUE
"468","MIR299","Mir299a",FALSE,FALSE,TRUE
"469","UTY","Uty",FALSE,FALSE,TRUE
"470","DDX3Y","Ddx3y",FALSE,FALSE,TRUE
"471","CDH2","Cdh2",FALSE,FALSE,TRUE
"472","PNMA3","Pnma3",FALSE,FALSE,TRUE
"473","SOD1","Sod1",FALSE,FALSE,TRUE
"474","MIR382","Mir382",FALSE,FALSE,TRUE
"475","ASXL3","Asxl3",FALSE,FALSE,TRUE
"476","RPRD1A","Rprd1a",FALSE,FALSE,TRUE
"477","SLC12A2","Slc12a2",FALSE,FALSE,TRUE
"478","GPR156","Gpr156",FALSE,FALSE,TRUE
"479","RABL3","Rabl3",FALSE,FALSE,TRUE
"480","TIAM1","Tiam1",FALSE,FALSE,TRUE
"481","SYNPO","Synpo",FALSE,FALSE,TRUE
"482","PBDC1","Pbdc1",FALSE,FALSE,TRUE
"483","WBP2NL","Wbp2nl",FALSE,FALSE,TRUE
"484","HTR2C","Htr2c",FALSE,FALSE,TRUE
"485","C7","C7",FALSE,FALSE,TRUE
"486","NOL4","Nol4",FALSE,FALSE,TRUE
"487","MIR134","Mir134",FALSE,FALSE,TRUE
"488","MAGT1","Magt1",FALSE,FALSE,TRUE
"489","DSG4","Dsg4",FALSE,FALSE,TRUE
"490","ZNF584","Zfy1",TRUE,TRUE,FALSE
"491","ZNF584","Zfy2",TRUE,TRUE,FALSE
"492","RBMY1D","Gm29289",TRUE,TRUE,FALSE
"493","RBMY1D","Gm21677",TRUE,TRUE,FALSE
"494","RBMY1D","Gm21693",TRUE,TRUE,FALSE
"495","RBMY1D","Gm21704",TRUE,TRUE,FALSE
"496","RBMY1D","Gm21708",TRUE,TRUE,FALSE
"497","RBMY1D","Gm3376",TRUE,TRUE,FALSE
"498","RBMY1D","Gm4064",TRUE,TRUE,FALSE
"499","RBMY1D","Rbmy",TRUE,TRUE,FALSE
"500","RBMY1D","Gm10256",TRUE,TRUE,FALSE
"501","RBMY1D","Gm10352",TRUE,TRUE,FALSE
"502","VRTN","Vrtn",FALSE,FALSE,TRUE
"503","MAGEA10","Magea4",TRUE,FALSE,FALSE
"504","MAGEA10","Magea10",TRUE,FALSE,FALSE
"505","DYNC1H1","Dync1h1",FALSE,FALSE,TRUE
"506","EGLN3","Egln3",FALSE,FALSE,TRUE
"507","ZNF793","Zfy1",TRUE,TRUE,FALSE
"508","ZNF793","Zfy2",TRUE,TRUE,FALSE
"509","ZCCHC12","Zcchc12",TRUE,TRUE,FALSE
"510","TRIB2","Trib2",FALSE,FALSE,TRUE
"511","GSK3B","Gsk3b",FALSE,FALSE,TRUE
"512","IL13RA2","Il13ra2",FALSE,FALSE,TRUE
"513","ZNF24","Zfp24",FALSE,FALSE,TRUE
"514","ZNF185","Zfp185",FALSE,FALSE,TRUE
"515","NR1I2","Nr1i2",FALSE,FALSE,TRUE
"516","NDUFB4","Ndufb4",FALSE,FALSE,TRUE
"517","PASD1","Gm1141",FALSE,FALSE,TRUE
"518","SREBF2","Srebf2",FALSE,FALSE,TRUE
"519","TCOF1","Tcof1",FALSE,FALSE,TRUE
"520","RNF125","Rnf125",FALSE,FALSE,TRUE
"521","CBX5","Cbx5",FALSE,FALSE,TRUE
"522","NAGA","Naga",FALSE,FALSE,TRUE
"523","COX17","Cox17",TRUE,FALSE,FALSE
"524","COX17","Gm21987",TRUE,FALSE,FALSE
"525","NUBPL","Nubpl",FALSE,FALSE,TRUE
"526","DOCK11","Dock11",FALSE,FALSE,TRUE
"527","LRCH2","Lrch2",FALSE,FALSE,TRUE
"528","CINP","Cinp",FALSE,FALSE,TRUE
"529","PGF","Pgf",FALSE,FALSE,TRUE
"530","MIR409","Mir409",FALSE,FALSE,TRUE
"531","IFNAR1","Ifnar1",FALSE,FALSE,TRUE
"532","RIN1","Rin1",FALSE,FALSE,TRUE
"533","NFAM1","Nfam1",FALSE,FALSE,TRUE
"534","FOXD4L4","Foxd4",FALSE,TRUE,FALSE
"535","PHACTR1","Phactr1",FALSE,FALSE,TRUE
"536","SLCO1B3","Slco1b2",FALSE,TRUE,FALSE
"537","ADPRH","Adprh",FALSE,FALSE,TRUE
"538","PLA1A","Pla1a",FALSE,FALSE,TRUE
"539","SLITRK6","Slitrk6",FALSE,FALSE,TRUE
"540","NLRP4","Nlrp4f",TRUE,FALSE,FALSE
"541","PHLDB2","Phldb2",FALSE,FALSE,TRUE
"542","IL12A","Il12a",FALSE,FALSE,TRUE
"543","PDGFRB","Pdgfrb",FALSE,FALSE,TRUE
"544","PIK3C3","Pik3c3",FALSE,FALSE,TRUE
"545","TNFAIP2","Tnfaip2",FALSE,FALSE,TRUE
"546","PDCD10","Pdcd10",FALSE,FALSE,TRUE
"547","MCAT","Mcat",FALSE,FALSE,TRUE
"548","MRAP","Mrap",FALSE,FALSE,TRUE
"549","INTS6","Ints6",FALSE,FALSE,TRUE
"550","SNORD86","Gm22498",TRUE,FALSE,FALSE
"551","PRLR","Prlr",FALSE,FALSE,TRUE
"552","SATL1","Satl1",FALSE,FALSE,TRUE
"553","ASB14","Asb14",FALSE,FALSE,TRUE
"554","CFAP44","Cfap44",FALSE,FALSE,TRUE
"555","HEXB","Hexb",FALSE,FALSE,TRUE
"556","IL17D","Il17d",FALSE,FALSE,TRUE
"557","SRP19","Srp19",FALSE,FALSE,TRUE
"558","PRSS1","Try4",TRUE,TRUE,FALSE
"559","PRSS1","Try5",TRUE,TRUE,FALSE
"560","PRSS1","Try10",TRUE,TRUE,FALSE
"561","PRSS1","Prss3",TRUE,TRUE,FALSE
"562","PRSS1","Gm5771",TRUE,TRUE,FALSE
"563","PRSS1","Gm10334",TRUE,TRUE,FALSE
"564","PRSS1","Prss1",TRUE,TRUE,FALSE
"565","PRSS1","Prss2",TRUE,TRUE,FALSE
"566","TMEM171","Tmem171",FALSE,FALSE,TRUE
"567","NAPG","Napg",FALSE,FALSE,TRUE
"568","DLEU7","Dleu7",FALSE,FALSE,TRUE
"569","IRF2BPL","Irf2bpl",FALSE,FALSE,TRUE
"570","EPDR1","Epdr1",FALSE,FALSE,TRUE
"571","FOSL1","Fosl1",FALSE,FALSE,TRUE
"572","SRPK3","Srpk3",FALSE,FALSE,TRUE
"573","IL7R","Il7r",FALSE,FALSE,TRUE
"574","CBWD5","Cbwd1",FALSE,TRUE,FALSE
"575","TMEM255A","Tmem255a",FALSE,FALSE,TRUE
"576","OR2W1","Olfr1369-ps1",TRUE,FALSE,FALSE
"577","OR2W1","Olfr263",TRUE,FALSE,FALSE
"578","NUP155","Nup155",FALSE,FALSE,TRUE
"579","ZDHHC20","Zdhhc20",FALSE,FALSE,TRUE
"580","GCNT2","Gcnt2",FALSE,FALSE,TRUE
"581","TMEM191C","Tmem191c",FALSE,TRUE,FALSE
"582","ZNF85","Zfp457",TRUE,TRUE,FALSE
"583","ZNF85","Zfp595",TRUE,TRUE,FALSE
"584","ZNF85","Zfp953",TRUE,TRUE,FALSE
"585","ZNF85","Gm49345",TRUE,TRUE,FALSE
"586","ZNF85","Zfp738",TRUE,TRUE,FALSE
"587","WDHD1","Wdhd1",FALSE,FALSE,TRUE
"588","TRAPPC6B","Trappc6b",FALSE,FALSE,TRUE
"589","TTC14","Ttc14",FALSE,FALSE,TRUE
"590","TGDS","Tgds",FALSE,FALSE,TRUE
"591","WNT7B","Wnt7b",FALSE,FALSE,TRUE
"592","TSLP","Tslp",FALSE,FALSE,TRUE
"593","TTC6","Ttc6",FALSE,FALSE,TRUE
"594","ABT1","Abt1",FALSE,FALSE,TRUE
"595","AMER2","Amer2",FALSE,FALSE,TRUE
"596","TIGIT","Tigit",FALSE,FALSE,TRUE
"597","GPR88","Gpr88",FALSE,FALSE,TRUE
"598","FHOD3","Fhod3",FALSE,FALSE,TRUE
"599","BRWD3","Brwd3",FALSE,FALSE,TRUE
"600","SLC30A7","Slc30a7",FALSE,FALSE,TRUE
"601","FOXD4L3","Foxd4",FALSE,TRUE,FALSE
"602","PPARGC1B","Ppargc1b",FALSE,FALSE,TRUE
"603","IFNAR2","Ifnar2",FALSE,FALSE,TRUE
"604","GART","Gart",FALSE,FALSE,TRUE
"605","FRRS1","Frrs1",FALSE,FALSE,TRUE
"606","AGXT2","Agxt2",FALSE,FALSE,TRUE
"607","ASAP2","Asap2",FALSE,FALSE,TRUE
"608","REEP5","Reep5",FALSE,FALSE,TRUE
"609","BIK","Bik",FALSE,FALSE,TRUE
"610","ZBTB33","Zbtb33",FALSE,FALSE,TRUE
"611","SAP130","Sap130",FALSE,FALSE,TRUE
"612","HPCAL1","Hpcal1",FALSE,FALSE,TRUE
"613","MAP3K2","Map3k2",FALSE,FALSE,TRUE
"614","PNCK","Pnck",FALSE,FALSE,TRUE
"615","PDIA6","Pdia6",FALSE,FALSE,TRUE
"616","SPRY2","Spry2",FALSE,FALSE,TRUE
"617","TMED10","Tmed10",FALSE,FALSE,TRUE
"618","CDC14A","Cdc14a",FALSE,FALSE,TRUE
"619","CDADC1","Cdadc1",FALSE,FALSE,TRUE
"620","SLC25A46","Slc25a46",FALSE,FALSE,TRUE
"621","DAB2","Dab2",FALSE,FALSE,TRUE
"622","TMEM151A","Tmem151a",FALSE,FALSE,TRUE
"623","HUNK","Hunk",FALSE,FALSE,TRUE
"624","ZBBX","Zbbx",FALSE,FALSE,TRUE
"625","ARHGAP8","Arhgap8",FALSE,FALSE,TRUE
"626","ATP7A","Atp7a",FALSE,FALSE,TRUE
"627","CDC23","Cdc23",FALSE,FALSE,TRUE
"628","ZC2HC1C","Zc2hc1c",FALSE,FALSE,TRUE
"629","C5orf49","1700001L19Rik",FALSE,FALSE,TRUE
"630","BGN","Bgn",FALSE,FALSE,TRUE
"631","USP13","Usp13",FALSE,FALSE,TRUE
"632","PRKDC","Prkdc",FALSE,FALSE,TRUE
"633","POM121L2","Pom121l2",FALSE,FALSE,TRUE
"634","LIFR","Lifr",FALSE,FALSE,TRUE
"635","AMMECR1L","Ammecr1l",FALSE,FALSE,TRUE
"636","EDN1","Edn1",FALSE,FALSE,TRUE
"637","TRAF3","Traf3",FALSE,FALSE,TRUE
"638","MIS18A","Mis18a",FALSE,FALSE,TRUE
"639","SLC6A8","Slc6a8",FALSE,FALSE,TRUE
"640","TUFT1","Tuft1",FALSE,FALSE,TRUE
"641","PARVB","Parvb",FALSE,FALSE,TRUE
"642","BBS1","Bbs1",FALSE,FALSE,TRUE
"643","SMDT1","Smdt1",FALSE,FALSE,TRUE
"644","C9orf135","1700028P14Rik",FALSE,FALSE,TRUE
"645","PZP","Mug2",TRUE,TRUE,FALSE
"646","CYS1","Cys1",FALSE,FALSE,TRUE
"647","TGIF2LY","Tgif2lx2",TRUE,TRUE,FALSE
"648","TGIF2LY","Tgif2lx1",TRUE,TRUE,FALSE
"649","SAP18","Sap18",TRUE,FALSE,FALSE
"650","HAUS7","Haus7",FALSE,FALSE,TRUE
"651","EGR1","Egr1",FALSE,FALSE,TRUE
"652","ALAS2","Alas2",FALSE,FALSE,TRUE
"653","PPARA","Ppara",FALSE,FALSE,TRUE
"654","MCTS1","Mcts1",FALSE,FALSE,TRUE
"655","EFEMP2","Efemp2",FALSE,FALSE,TRUE
"656","MIR15B","Mir15b",FALSE,FALSE,TRUE
"657","GIPC2","Gipc2",FALSE,FALSE,TRUE
"658","GJB2","Gjb2",FALSE,FALSE,TRUE
"659","LRTM1","Lrtm1",FALSE,FALSE,TRUE
"660","NDFIP2","Ndfip2",FALSE,FALSE,TRUE
"661","COMMD6","Commd6",FALSE,FALSE,TRUE
"662","PRSS2","Try4",TRUE,TRUE,FALSE
"663","PRSS2","Try5",TRUE,TRUE,FALSE
"664","PRSS2","Try10",TRUE,TRUE,FALSE
"665","PRSS2","Prss3",TRUE,TRUE,FALSE
"666","PRSS2","Gm5771",TRUE,TRUE,FALSE
"667","PRSS2","Gm10334",TRUE,TRUE,FALSE
"668","PRSS2","Prss1",TRUE,TRUE,FALSE
"669","PRSS2","Prss2",TRUE,TRUE,FALSE
"670","RIMBP3C","Rimbp3",FALSE,TRUE,FALSE
"671","PPIL2","Ppil2",FALSE,FALSE,TRUE
"672","MIR203B","Mir203",FALSE,FALSE,TRUE
"673","TDRD1","Tdrd1",FALSE,FALSE,TRUE
"674","APOOL","Apool",FALSE,FALSE,TRUE
"675","RCBTB1","Rcbtb1",FALSE,FALSE,TRUE
"676","ARL14","Arl14",FALSE,FALSE,TRUE
"677","NAP1L3","Nap1l3",FALSE,FALSE,TRUE
"678","POLDIP3","Poldip3",FALSE,FALSE,TRUE
"679","ATP8B1","Atp8b1",FALSE,FALSE,TRUE
"680","PPM1L","Ppm1l",FALSE,FALSE,TRUE
"681","ADTRP","Adtrp",FALSE,FALSE,TRUE
"682","ARFGAP3","Arfgap3",FALSE,FALSE,TRUE
"683","BIN1","Bin1",FALSE,FALSE,TRUE
"684","CD200R1L","Cd200r1",TRUE,TRUE,FALSE
"685","CD200R1L","Cd200r4",TRUE,TRUE,FALSE
"686","CD200R1L","Cd200r2",TRUE,TRUE,FALSE
"687","CD200R1L","Cd200r3",TRUE,TRUE,FALSE
"688","ZDHHC23","Zdhhc23",FALSE,FALSE,TRUE
"689","ADRB1","Adrb1",FALSE,FALSE,TRUE
"690","FLVCR2","Flvcr2",FALSE,FALSE,TRUE
"691","AMN","Amn",FALSE,FALSE,TRUE
"692","THOC2","Thoc2",TRUE,FALSE,FALSE
"693","NKRF","Nkrf",FALSE,FALSE,TRUE
"694","SPTSSB","Sptssb",FALSE,FALSE,TRUE
"695","MZT2B","Mzt2",FALSE,TRUE,FALSE
"696","SIL1","Sil1",FALSE,FALSE,TRUE
"697","MIR18A","Mir18",FALSE,FALSE,TRUE
"698","RIMBP3B","Rimbp3",FALSE,TRUE,FALSE
"699","SPATA31A7","Spata31",FALSE,TRUE,FALSE
"700","ZKSCAN4","Zkscan3",TRUE,FALSE,FALSE
"701","ZFP92","Zfp92",FALSE,FALSE,TRUE
"702","ZNF678","Zfp457",TRUE,TRUE,FALSE
"703","ZNF678","Zfp595",TRUE,TRUE,FALSE
"704","ZNF678","Zfp953",TRUE,TRUE,FALSE
"705","ZNF678","Gm49345",TRUE,TRUE,FALSE
"706","ZNF678","Zfp738",TRUE,TRUE,FALSE
"707","ZNF736","Zfp457",TRUE,TRUE,FALSE
"708","ZNF736","Zfp595",TRUE,TRUE,FALSE
"709","ZNF736","Zfp953",TRUE,TRUE,FALSE
"710","ZNF736","Gm49345",TRUE,TRUE,FALSE
"711","ZNF736","Zfp738",TRUE,TRUE,FALSE
"712","DNM1L","Dnm1l",FALSE,FALSE,TRUE
"713","PKD2L2","Pkd2l2",FALSE,FALSE,TRUE
"714","NEK9","Nek9",FALSE,FALSE,TRUE
"715","ATG14","Atg14",FALSE,FALSE,TRUE
"716","CFL1","Cfl1",FALSE,FALSE,TRUE
"717","SMC5","Smc5",FALSE,FALSE,TRUE
"718","ISM2","Ism2",FALSE,FALSE,TRUE
"719","NSMCE2","Nsmce2",FALSE,FALSE,TRUE
"720","WNK3","Wnk3",FALSE,FALSE,TRUE
"721","RBM14","Rbm14",FALSE,FALSE,TRUE
"722","SOWAHD","Sowahd",FALSE,FALSE,TRUE
"723","LSAMP","Lsamp",FALSE,FALSE,TRUE
"724","HABP2","Habp2",FALSE,FALSE,TRUE
"725","ZNF695","Zfp457",TRUE,TRUE,FALSE
"726","ZNF695","Zfp595",TRUE,TRUE,FALSE
"727","ZNF695","Zfp953",TRUE,TRUE,FALSE
"728","ZNF695","Gm49345",TRUE,TRUE,FALSE
"729","ZNF695","Zfp738",TRUE,TRUE,FALSE
"730","KRBOX1","Zfp65",FALSE,TRUE,FALSE
"731","KLF12","Klf12",FALSE,FALSE,TRUE
"732","HIVEP1","Hivep1",FALSE,FALSE,TRUE
"733","MIRLET7A3","Mirlet7c-2",FALSE,FALSE,TRUE
"734","ZMYM5","Zmym5",FALSE,FALSE,TRUE
"735","EFCC1","Efcc1",FALSE,FALSE,TRUE
"736","TMEM39A","Tmem39a",FALSE,FALSE,TRUE
"737","PFKFB1","Pfkfb1",FALSE,FALSE,TRUE
"738","KLF9","Klf9",FALSE,FALSE,TRUE
"739","ABCC1","Abcc1",FALSE,FALSE,TRUE
"740","CD200R1","Cd200r1",TRUE,TRUE,FALSE
"741","CD200R1","Cd200r4",TRUE,TRUE,FALSE
"742","CD200R1","Cd200r2",TRUE,TRUE,FALSE
"743","CD200R1","Cd200r3",TRUE,TRUE,FALSE
"744","OLIG2","Olig2",FALSE,FALSE,TRUE
"745","PTDSS1","Ptdss1",FALSE,FALSE,TRUE
"746","SNX32","Snx32",FALSE,FALSE,TRUE
"747","DEFB135","Defb30",FALSE,FALSE,TRUE
"748","LIMS2","Lims2",FALSE,FALSE,TRUE
"749","EBPL","Ebpl",FALSE,FALSE,TRUE
"750","MIR143","Mir143",FALSE,FALSE,TRUE
"751","CYP2D6","Cyp2d22",TRUE,FALSE,FALSE
"752","CYP2D6","Cyp2d11",TRUE,FALSE,FALSE
"753","CYP2D6","Cyp2d10",TRUE,FALSE,FALSE
"754","CYP2D6","Cyp2d9",TRUE,FALSE,FALSE
"755","CYP2D6","Cyp2d12",TRUE,FALSE,FALSE
"756","CYP2D6","Cyp2d34",TRUE,FALSE,FALSE
"757","CYP2D6","Cyp2d13",TRUE,FALSE,FALSE
"758","CYP2D6","Cyp2d40",TRUE,FALSE,FALSE
"759","CYP2D6","Cyp2d26",TRUE,FALSE,FALSE
"760","RIT2","Rit2",FALSE,FALSE,TRUE
"761","SPATA31D4","Spata31d1c",TRUE,TRUE,FALSE
"762","PRPS1","Prps1l3",TRUE,FALSE,FALSE
"763","TACSTD2","Tacstd2",FALSE,FALSE,TRUE
"764","GPR174","Gpr174",FALSE,FALSE,TRUE
"765","B4GALT4","B4galt4",FALSE,FALSE,TRUE
"766","NKAP","Nkap",FALSE,FALSE,TRUE
"767","NGB","Ngb",FALSE,FALSE,TRUE
"768","ZNF274","Zfp369",TRUE,FALSE,FALSE
"769","PLCXD2","Plcxd2",FALSE,FALSE,TRUE
"770","NRAP","Nrap",FALSE,FALSE,TRUE
"771","MZT2A","Mzt2",FALSE,TRUE,FALSE
"772","AKAP14","Akap14",FALSE,FALSE,TRUE
"773","MPPED1","Mpped1",FALSE,FALSE,TRUE
"774","DLGAP5","Dlgap5",FALSE,FALSE,TRUE
"775","IFT80","Ift80",FALSE,FALSE,TRUE
"776","KCTD12","Kctd12",FALSE,FALSE,TRUE
"777","BRIX1","Brix1",FALSE,FALSE,TRUE
"778","IAH1","Iah1",FALSE,FALSE,TRUE
"779","RPS6KA6","Rps6ka6",FALSE,FALSE,TRUE
"780","CPAMD8","Mug2",TRUE,TRUE,FALSE
"781","OVOL1","Ovol1",FALSE,FALSE,TRUE
"782","TRBV19","Trbv19",FALSE,FALSE,TRUE
"783","SCAF4","Scaf4",FALSE,FALSE,TRUE
"784","FOXD4","Foxd4",FALSE,TRUE,FALSE
"785","CBWD6","Cbwd1",FALSE,TRUE,FALSE
"786","DMRT3","Dmrt3",FALSE,FALSE,TRUE
"787","GRIA3","Gria3",FALSE,FALSE,TRUE
"788","CYSLTR1","Cysltr1",FALSE,FALSE,TRUE
"789","ATP6V1C2","Atp6v1c2",FALSE,FALSE,TRUE
"790","BTN1A1","Btn1a1",FALSE,FALSE,TRUE
"791","GP9","Gp9",FALSE,FALSE,TRUE
"792","PELI3","Peli3",FALSE,FALSE,TRUE
"793","PSMA6","Psma6",FALSE,FALSE,TRUE
"794","FGD1","Fgd1",FALSE,FALSE,TRUE
"795","RNF139","Rnf139",FALSE,FALSE,TRUE
"796","TMPRSS7","Tmprss7",FALSE,FALSE,TRUE
"797","NMD3","Nmd3",FALSE,FALSE,TRUE
"798","SH3BGRL","Sh3bgrl",FALSE,FALSE,TRUE
"799","DENND6A","Dennd6a",FALSE,FALSE,TRUE
"800","GPATCH2L","Gpatch2l",FALSE,FALSE,TRUE
"801","OR7A10","Olfr19",TRUE,TRUE,FALSE
"802","TRIM27","Trim27",FALSE,FALSE,TRUE
"803","STARD4","Stard4",FALSE,FALSE,TRUE
"804","NME8","Nme8",FALSE,FALSE,TRUE
"805","AGL","Agl",FALSE,FALSE,TRUE
"806","CDPF1","Cdpf1",FALSE,FALSE,TRUE
"807","KCNRG","Kcnrg",FALSE,FALSE,TRUE
"808","ITGB1BP1","Itgb1bp1",FALSE,FALSE,TRUE
"809","TMEM63C","Tmem63c",FALSE,FALSE,TRUE
"810","SERHL2","Serhl",FALSE,FALSE,TRUE
"811","HMGXB3","Hmgxb3",FALSE,FALSE,TRUE
"812","PARVG","Parvg",FALSE,FALSE,TRUE
"813","TSGA10IP","Tsga10ip",FALSE,FALSE,TRUE
"814","MIR19A","Mir19a",FALSE,FALSE,TRUE
"815","POLR2D","Polr2d",FALSE,FALSE,TRUE
"816","BATF","Batf",FALSE,FALSE,TRUE
"817","HMGN5","Hmgn5",FALSE,FALSE,TRUE
"818","NEIL2","Neil2",FALSE,FALSE,TRUE
"819","PNPLA5","Pnpla5",FALSE,FALSE,TRUE
"820","WDR7","Wdr7",FALSE,FALSE,TRUE
"821","OR7A17","Olfr19",TRUE,TRUE,FALSE
"822","RELA","Rela",FALSE,FALSE,TRUE
"823","CEBPD","Cebpd",FALSE,FALSE,TRUE
"824","TGIF2LX","Tgif2lx2",TRUE,TRUE,FALSE
"825","TGIF2LX","Tgif2lx1",TRUE,TRUE,FALSE
"826","CD200","Cd200",FALSE,FALSE,TRUE
"827","GTSE1","Gtse1",FALSE,FALSE,TRUE
"828","GFRA3","Gfra3",FALSE,FALSE,TRUE
"829","ROCK2","Rock2",FALSE,FALSE,TRUE
"830","TTC38","Ttc38",FALSE,FALSE,TRUE
"831","CCDC186","Ccdc186",FALSE,FALSE,TRUE
"832","KLF5","Klf5",FALSE,FALSE,TRUE
"833","YWHAQ","Ywhaq",FALSE,FALSE,TRUE
"834","EVA1C","Eva1c",FALSE,FALSE,TRUE
"835","ADAM17","Adam17",FALSE,FALSE,TRUE
"836","TRMT12","Trmt12",FALSE,FALSE,TRUE
"837","MBIP","Mbip",FALSE,FALSE,TRUE
"838","AHSA1","Ahsa1",FALSE,FALSE,TRUE
"839","CST6","Cst6",FALSE,FALSE,TRUE
"840","SMIM13","Smim13",FALSE,FALSE,TRUE
"841","FBXO38","Fbxo38",FALSE,FALSE,TRUE
"842","CTNNA1","Ctnna1",FALSE,FALSE,TRUE
"843","DACH1","Dach1",FALSE,FALSE,TRUE
"844","ABCD1","Abcd1",FALSE,FALSE,TRUE
"845","CRYZL1","Cryzl1",FALSE,FALSE,TRUE
"846","UQCRB","Uqcrb",FALSE,FALSE,TRUE
"847","PPP1R1A","Ppp1r1a",FALSE,FALSE,TRUE
"848","PPP1R13B","Ppp1r13b",FALSE,FALSE,TRUE
"849","UPK3A","Upk3a",FALSE,FALSE,TRUE
"850","KDM3B","Kdm3b",FALSE,FALSE,TRUE
"851","ZNF727","Zfp457",TRUE,TRUE,FALSE
"852","ZNF727","Zfp595",TRUE,TRUE,FALSE
"853","ZNF727","Zfp953",TRUE,TRUE,FALSE
"854","ZNF727","Gm49345",TRUE,TRUE,FALSE
"855","ZNF727","Zfp738",TRUE,TRUE,FALSE
"856","MAPK1IP1L","Mapk1ip1l",TRUE,FALSE,FALSE
"857","SQLE","Sqle",FALSE,FALSE,TRUE
"858","RIIAD1","Riiad1",FALSE,FALSE,TRUE
"859","BCAP31","Bcap31",FALSE,FALSE,TRUE
"860","PTAR1","Ptar1",FALSE,FALSE,TRUE
"861","SPATA31A6","Spata31",FALSE,TRUE,FALSE
"862","MZT1","Mzt1",FALSE,FALSE,TRUE
"863","NOL10","Nol10",FALSE,FALSE,TRUE
"864","CCDC66","Ccdc66",FALSE,FALSE,TRUE
"865","CTSW","Ctsw",FALSE,FALSE,TRUE
"866","MYH11","Myh11",FALSE,FALSE,TRUE
"867","CHDH","Chdh",FALSE,FALSE,TRUE
"868","GPX6","Gpx6",FALSE,FALSE,TRUE
"869","FAM53C","Fam53c",FALSE,FALSE,TRUE
"870","BTLA","Btla",FALSE,FALSE,TRUE
"871","TGFB3","Tgfb3",FALSE,FALSE,TRUE
"872","M6PR","M6pr",FALSE,FALSE,TRUE
"873","MTRR","Mtrr",FALSE,FALSE,TRUE
"874","ENC1","Enc1",FALSE,FALSE,TRUE
"875","PACS1","Pacs1",FALSE,FALSE,TRUE
"876","ZSCAN26","Zscan26",FALSE,FALSE,TRUE
"877","CXorf49B","4933412E24Rik",TRUE,TRUE,FALSE
"878","EIF2B2","Eif2b2",FALSE,FALSE,TRUE
"879","SDF2L1","Sdf2l1",FALSE,FALSE,TRUE
"880","OTOL1","Otol1",FALSE,FALSE,TRUE
"881","FOXD4L1","Foxd4",FALSE,TRUE,FALSE
"882","GTPBP8","Gtpbp8",FALSE,FALSE,TRUE
"883","DMRT2","Dmrt2",FALSE,FALSE,TRUE
"884","GPR180","Gpr180",FALSE,FALSE,TRUE
"885","CATSPER1","Catsper1",FALSE,FALSE,TRUE
"886","ZSCAN12","Zscan12",FALSE,FALSE,TRUE
"887","MIPEP","Mipep",FALSE,FALSE,TRUE
"888","WDR49","Wdr49",FALSE,FALSE,TRUE
"889","FXN","Fxn",FALSE,FALSE,TRUE
"890","TRIB1","Trib1",FALSE,FALSE,TRUE
"891","SNAI2","Snai2",FALSE,FALSE,TRUE
"892","LMO7","Lmo7",FALSE,FALSE,TRUE
"893","PHF8","Phf8",FALSE,FALSE,TRUE
"894","SLC9C1","Slc9c1",FALSE,FALSE,TRUE
"895","SKA3","Ska3",FALSE,FALSE,TRUE
"896","UBE2V2","Ube2v2",FALSE,FALSE,TRUE
"897","FAM120C","Fam120c",FALSE,FALSE,TRUE
"898","SPINK13","Spink13",FALSE,FALSE,TRUE
"899","PNPLA3","Pnpla3",FALSE,FALSE,TRUE
"900","MOCOS","Mocos",FALSE,FALSE,TRUE
"901","A4GALT","A4galt",FALSE,FALSE,TRUE
"902","DACH2","Dach2",FALSE,FALSE,TRUE
"903","ARHGEF3","Arhgef3",FALSE,FALSE,TRUE
"904","LRRC39","Lrrc39",FALSE,FALSE,TRUE
"905","GSTZ1","Gstz1",FALSE,FALSE,TRUE
"906","XRCC3","Xrcc3",FALSE,FALSE,TRUE
"907","SLC29A2","Slc29a2",FALSE,FALSE,TRUE
"908","LPAR4","Lpar4",FALSE,FALSE,TRUE
"909","TATDN1","Tatdn1",FALSE,FALSE,TRUE
"910","ST8SIA3","St8sia3",FALSE,FALSE,TRUE
"911","SPATA31C2","Spata31",FALSE,TRUE,FALSE
"912","RHOXF1","Rhox13",FALSE,FALSE,TRUE
"913","SEC23A","Sec23a",FALSE,FALSE,TRUE
"914","MUS81","Mus81",FALSE,FALSE,TRUE
"915","SLITRK5","Slitrk5",FALSE,FALSE,TRUE
"916","KLC2","Klc2",FALSE,FALSE,TRUE
"917","MIR378A","Mir378a",FALSE,FALSE,TRUE
"918","APC","Apc",FALSE,FALSE,TRUE
"919","VASH1","Vash1",FALSE,FALSE,TRUE
"920","EPHB6","Ephb6",FALSE,FALSE,TRUE
